1.000000000000000021e-03	1.399339477221171135e+00	1.372615635395050049e+00	1.372658300399780318e+00
1.000000000000000021e-03	1.283409436543782478e+00	1.221729934215545654e+00	1.223011136054992676e+00
1.000000000000000021e-03	1.139868100484212166e+00	1.154865562915802002e+00	1.153410506248474077e+00
1.000000000000000021e-03	1.092607220013936287e+00	1.083968997001647949e+00	1.085373878479003906e+00
1.000000000000000021e-03	1.031134645144144768e+00	1.050749063491821289e+00	1.053199136257171542e+00
1.000000000000000021e-03	9.979196389516195032e-01	1.007062375545501709e+00	1.009759092330932528e+00
1.000000000000000021e-03	9.586213628451029090e-01	9.683416783809661865e-01	9.716733098030090332e-01
1.000000000000000021e-03	9.250951210657755164e-01	9.249844849109649658e-01	9.294741034507751909e-01
1.000000000000000021e-03	8.774751822153726843e-01	8.653437495231628418e-01	8.711021661758422407e-01
1.000000000000000021e-03	8.144210378328958777e-01	7.772569060325622559e-01	7.850603699684143288e-01
1.000000000000000021e-03	7.118395169576009485e-01	6.193056404590606689e-01	6.334614753723144531e-01
1.000000000000000021e-03	5.511569480101267127e-01	4.762385934591293335e-01	4.787396967411041149e-01
1.000000000000000021e-03	4.720393816630045758e-01	4.764687418937683105e-01	4.713451623916625755e-01
1.000000000000000021e-03	4.829009970029194965e-01	4.672337025403976440e-01	4.685525417327880970e-01
1.000000000000000021e-03	4.743375281492869244e-01	4.496193379163742065e-01	4.497542321681976540e-01
1.000000000000000021e-03	4.474552273750305176e-01	4.172227978706359863e-01	4.113654196262359619e-01
1.000000000000000021e-03	4.043468236923217773e-01	3.792270869016647339e-01	3.743289470672607200e-01
1.000000000000000021e-03	3.759556214014689313e-01	3.637214899063110352e-01	3.583073377609252708e-01
1.000000000000000021e-03	3.537930448849995746e-01	3.416705876588821411e-01	3.361473619937896951e-01
1.000000000000000021e-03	3.439374268054962158e-01	3.347439318895339966e-01	3.350615024566650502e-01
1.000000000000000021e-03	3.411916097005208148e-01	3.486417084932327271e-01	3.448336601257324108e-01
1.000000000000000021e-03	3.310281932353973389e-01	3.226247727870941162e-01	3.235546171665191761e-01
1.000000000000000021e-03	3.300613363583882465e-01	3.303143829107284546e-01	3.296309590339660534e-01
1.000000000000000021e-03	3.274884621302286969e-01	3.197244554758071899e-01	3.203912079334259033e-01
1.000000000000000021e-03	3.220140039920806885e-01	3.191585987806320190e-01	3.198782622814178578e-01
1.000000000000000021e-03	3.181765178839365826e-01	3.199929594993591309e-01	3.190865933895111195e-01
1.000000000000000021e-03	3.175118068854014264e-01	3.159306496381759644e-01	3.146509110927581676e-01
1.000000000000000021e-03	3.157570958137512207e-01	3.108967840671539307e-01	3.089598655700683816e-01
1.000000000000000021e-03	3.139867583910624371e-01	3.102325201034545898e-01	3.071470916271209495e-01
1.000000000000000021e-03	3.114719688892364502e-01	3.167333006858825684e-01	3.118410527706146351e-01
1.000000000000000021e-03	3.134595751762390137e-01	3.072577714920043945e-01	3.032598555088042991e-01
1.000000000000000021e-03	3.100354373455047607e-01	3.152661770582199097e-01	3.099736154079437145e-01
1.000000000000000021e-03	3.083396553993225098e-01	3.052418082952499390e-01	3.021993279457092507e-01
1.000000000000000021e-03	3.083560665448506488e-01	3.128643035888671875e-01	3.077733933925628773e-01
1.000000000000000021e-03	3.096653322378794537e-01	3.044367134571075439e-01	3.007976591587066539e-01
1.000000000000000021e-03	3.096753259499867572e-01	3.167911916971206665e-01	3.126130640506744607e-01
1.000000000000000021e-03	3.112220962842305316e-01	3.034695386886596680e-01	2.995734691619872936e-01
1.000000000000000021e-03	3.076800604661305560e-01	3.019229024648666382e-01	2.984172821044921986e-01
1.000000000000000021e-03	3.042975167433421002e-01	3.023863285779953003e-01	2.986087203025817871e-01
1.000000000000000021e-03	3.013134400049845563e-01	2.980619966983795166e-01	2.944509744644164817e-01
