1.000000000000000021e-03	1.435998042424519783e+00	1.210937798023223877e+00	1.191786336898803755e+00
1.000000000000000021e-03	1.224015831947326660e+00	1.257466673851013184e+00	1.237350869178772017e+00
1.000000000000000021e-03	1.222984711329142327e+00	1.207122147083282471e+00	1.187783002853393555e+00
1.000000000000000021e-03	1.191007534662882561e+00	1.218682050704956055e+00	1.200483369827270552e+00
1.000000000000000021e-03	1.198604901631673103e+00	1.215623974800109863e+00	1.197242426872253462e+00
1.000000000000000021e-03	1.192271033922831291e+00	1.203808248043060303e+00	1.184587168693542525e+00
1.000000000000000021e-03	1.178485155105590820e+00	1.195045053958892822e+00	1.175120663642883256e+00
1.000000000000000021e-03	1.171591997146606445e+00	1.171665847301483154e+00	1.152307987213134766e+00
1.000000000000000021e-03	1.138245185216267830e+00	1.111246287822723389e+00	1.093043732643127486e+00
1.000000000000000021e-03	1.041679859161376953e+00	9.063182771205902100e-01	8.918725490570068581e-01
1.000000000000000021e-03	7.887923518816629675e-01	6.175157427787780762e-01	6.109184026718139648e-01
1.000000000000000021e-03	5.405634939670562744e-01	7.611296176910400391e-01	7.507446408271789551e-01
1.000000000000000021e-03	7.226249178250631067e-01	5.437595844268798828e-01	5.375891685485839622e-01
1.000000000000000021e-03	5.580805540084838867e-01	5.013801157474517822e-01	4.961841940879821999e-01
1.000000000000000021e-03	5.029330253601074219e-01	4.637591093778610229e-01	4.578245699405670277e-01
1.000000000000000021e-03	4.870880742867787494e-01	4.625603258609771729e-01	4.561012268066406139e-01
1.000000000000000021e-03	4.662507971127827777e-01	4.347951859235763550e-01	4.282660186290740967e-01
1.000000000000000021e-03	4.479005535443623676e-01	4.293233007192611694e-01	4.229378283023834117e-01
1.000000000000000021e-03	4.243843356768290387e-01	4.214755743741989136e-01	4.162450194358825462e-01
1.000000000000000021e-03	4.185581207275390625e-01	4.112559854984283447e-01	4.057353615760803112e-01
1.000000000000000021e-03	4.086349904537200928e-01	4.055233001708984375e-01	3.995974421501159446e-01
1.000000000000000021e-03	4.050512313842773438e-01	4.042978286743164062e-01	3.988167166709900013e-01
1.000000000000000021e-03	3.975197176138560162e-01	3.986260890960693359e-01	3.917275667190551758e-01
1.000000000000000021e-03	3.923231760660807477e-01	3.912609368562698364e-01	3.849150836467742920e-01
1.000000000000000021e-03	3.847661117712656842e-01	3.809880763292312622e-01	3.742849409580230602e-01
1.000000000000000021e-03	3.793692688147227154e-01	3.780824840068817139e-01	3.713704586029052956e-01
1.000000000000000021e-03	3.737230896949768066e-01	3.718354403972625732e-01	3.652361452579498402e-01
1.000000000000000021e-03	3.673034707705180035e-01	3.709919154644012451e-01	3.644579648971557617e-01
1.000000000000000021e-03	3.632252613703410016e-01	3.627444058656692505e-01	3.559977531433105580e-01
1.000000000000000021e-03	3.567308286825816022e-01	3.593529611825942993e-01	3.525902807712554821e-01
1.000000000000000021e-03	3.521126508712768555e-01	3.687917441129684448e-01	3.626289188861847035e-01
1.000000000000000021e-03	3.506458401679992676e-01	3.442580848932266235e-01	3.375087141990661399e-01
1.000000000000000021e-03	3.401210010051727295e-01	3.687416464090347290e-01	3.627892911434173473e-01
1.000000000000000021e-03	3.614171147346496582e-01	3.327424079179763794e-01	3.253364145755767711e-01
1.000000000000000021e-03	3.307345509529113770e-01	3.456598222255706787e-01	3.372385859489440696e-01
1.000000000000000021e-03	3.417170345783233643e-01	3.459827303886413574e-01	3.376378178596496360e-01
1.000000000000000021e-03	3.451661169528961182e-01	3.539520800113677979e-01	3.454550862312316672e-01
1.000000000000000021e-03	3.334389130274454938e-01	3.319123983383178711e-01	3.240715920925140159e-01
1.000000000000000021e-03	3.240018983681996478e-01	3.209653943777084351e-01	3.133851230144500954e-01
1.000000000000000021e-03	3.153476218382517682e-01	3.275856673717498779e-01	3.199298799037933461e-01
1.000000000000000021e-03	3.126597702503204346e-01	3.110038936138153076e-01	3.035060942173004039e-01
1.000000000000000021e-03	3.088084956010182514e-01	3.244350552558898926e-01	3.161286771297454612e-01
1.000000000000000021e-03	3.145813047885894775e-01	3.205931037664413452e-01	3.125693976879119762e-01
1.000000000000000021e-03	3.166477978229522705e-01	2.964723259210586548e-01	2.896704435348510520e-01
1.000000000000000021e-03	3.127015829086303711e-01	2.970057725906372070e-01	2.900602519512176514e-01
1.000000000000000021e-03	3.185511827468872070e-01	3.035588711500167847e-01	2.966259419918060303e-01
1.000000000000000021e-03	3.109952012697855817e-01	3.004437536001205444e-01	2.928939223289489524e-01
1.000000000000000021e-03	3.075590133666992188e-01	2.964292764663696289e-01	2.887307345867157204e-01
1.000000000000000021e-03	3.016419410705566406e-01	3.050867617130279541e-01	2.970158278942108265e-01
1.000000000000000021e-03	2.978961467742919922e-01	3.028506785631179810e-01	2.947376191616058461e-01
1.000000000000000021e-03	2.937934299310048236e-01	2.933872491121292114e-01	2.853474080562591331e-01
1.000000000000000021e-03	2.859299480915069580e-01	2.840794771909713745e-01	2.762774467468261941e-01
1.000000000000000021e-03	2.830756902694702148e-01	2.862317711114883423e-01	2.780511975288391113e-01
1.000000000000000021e-03	2.800348500410715924e-01	2.816783189773559570e-01	2.737368822097778209e-01
1.000000000000000021e-03	2.773576478163401471e-01	2.832165360450744629e-01	2.751857161521911732e-01
1.000000000000000021e-03	2.990546921888987408e-01	2.825974524021148682e-01	2.753844141960143932e-01
1.000000000000000021e-03	2.757751345634460449e-01	3.063868880271911621e-01	2.993769049644470215e-01
1.000000000000000021e-03	3.009134332338969098e-01	2.772548496723175049e-01	2.694667458534240612e-01
1.000000000000000021e-03	2.926782270272572650e-01	3.018174618482589722e-01	2.939380645751953347e-01
1.000000000000000021e-03	2.843476136525471820e-01	2.931666672229766846e-01	2.847469568252563588e-01
1.000000000000000021e-03	2.775173783302307129e-01	2.751804590225219727e-01	2.672397136688232644e-01
1.000000000000000021e-03	2.708216309547424316e-01	2.815299779176712036e-01	2.736696600914001465e-01
1.000000000000000021e-03	2.815650502840678082e-01	2.708605974912643433e-01	2.629172623157501332e-01
1.000000000000000021e-03	2.698946495850880756e-01	2.633209824562072754e-01	2.553124457597732433e-01
1.000000000000000021e-03	2.579330901304880963e-01	2.593785375356674194e-01	2.517353266477584950e-01
1.000000000000000021e-03	2.538474996884663715e-01	2.600778341293334961e-01	2.527888476848602073e-01
1.000000000000000021e-03	2.618334790070851459e-01	2.855400443077087402e-01	2.782164692878723034e-01
1.000000000000000021e-03	3.013504942258198871e-01	3.857659548521041870e-01	3.806906104087829368e-01
1.000000000000000021e-03	3.789436717828114642e-01	3.899677395820617676e-01	3.811632871627807506e-01
1.000000000000000021e-03	3.484203219413757324e-01	3.255528360605239868e-01	3.180167853832244762e-01
1.000000000000000021e-03	3.180004954338073730e-01	3.162767440080642700e-01	3.097474277019500732e-01
1.000000000000000021e-03	3.021986186504364014e-01	3.299753069877624512e-01	3.242801070213318093e-01
1.000000000000000021e-03	3.036636412143707275e-01	2.783719599246978760e-01	2.712102174758911355e-01
1.000000000000000021e-03	2.772257626056671143e-01	2.804896235466003418e-01	2.730199277400970348e-01
1.000000000000000021e-03	2.725163698196411133e-01	2.806387990713119507e-01	2.720110297203063854e-01
1.000000000000000021e-03	2.703934113184611188e-01	2.569865584373474121e-01	2.493077546358108409e-01
1.000000000000000021e-03	2.548742791016896381e-01	2.534645795822143555e-01	2.458825200796127264e-01
1.000000000000000021e-03	2.472538898388544626e-01	2.486164644360542297e-01	2.409141927957534901e-01
1.000000000000000021e-03	2.425915946563085013e-01	2.465368807315826416e-01	2.391921192407608088e-01
1.000000000000000021e-03	2.392123341560363770e-01	2.487052083015441895e-01	2.417099118232726995e-01
1.000000000000000021e-03	2.376244614521662302e-01	2.501189485192298889e-01	2.432598561048507635e-01
1.000000000000000021e-03	2.359142104784647531e-01	2.792482078075408936e-01	2.729863286018371360e-01
1.000000000000000021e-03	2.453069885571797781e-01	2.365793511271476746e-01	2.306650012731552013e-01
